Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Tran_ID,Entity_Cd,Payee_NamL,Payee_NamF,Payee_NamT,Payee_NamS,Payee_Adr1,Payee_Adr2,Payee_City,Payee_State,Payee_Zip4,Expn_Date,Amount,Cum_YTD,Expn_ChkNo,Expn_Code,Expn_Dscr,Agent_NamL,Agent_NamF,Agent_NamT,Agent_NamS,Cmte_ID,Tres_NamL,Tres_NamF,Tres_NamT,Tres_NamS,Tres_Adr1,Tres_Adr2,Tres_City,Tres_ST,Tres_ZIP4,Cand_NamL,Cand_NamF,Cand_NamT,Cand_NamS,Office_Cd,Offic_Dscr,Juris_Cd,Juris_Dscr,Dist_No,Off_S_H_Cd,Bal_Name,Bal_Num,Bal_Juris,Sup_Opp_Cd,Memo_Code,Memo_RefNo,BakRef_TID,G_From_E_F,XRef_SchNm,XRef_Match
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",002,RCP,2017-12-21,2016-10-23,2016-12-31,,,,EXPN,D,PDT333,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-11-08,8426.65,99288.96,,IND,STAFF TIME COVERING 11/1/16 THROUGH 11/8/16,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,PDT283,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-27,7470,43983.27,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,PDT289,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-30,3337.36,43983.27,,IND,STAFF TIME,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,PDT314,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-30,2702.11,43983.27,,IND,CMP; SEE SCHEDULE G,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,EDT48,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-10-07,1415,43983.27,,IND,LIT; SEE SCHEDULE G,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,PDT364,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-10-11,8380,43983.27,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-09-25,2016-10-22,2016-11-08,,,EXPN,D,PDT297,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-10-14,4659.46,43983.27,,IND,STAFF TIME,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,EXP2637,COM,HUBER TRENADO FOR OUSD SCHOOL BOARD 2016,,,,,,OAKLAND,CA,94601,2016-08-24,1500,1500,,MON,,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT267,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-08-26,2626.39,16019.34,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT262,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-08-31,3325.93,16019.34,,IND,STAFF TIME,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT273,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-13,48,16019.34,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT277,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-15,3012.77,16019.34,,IND,STAFF TIME,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT280,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-19,6950,16019.34,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GO PUBLIC SCHOOLS ADVOCATES",001,RCP,2017-12-21,2016-07-01,2016-09-24,2016-11-08,,,EXPN,D,PDT395,COM,HUBER TRENADO NOVEMBER 2016 IE,,,,,,,,,2016-09-22,56.25,16019.34,,IND,LIT,,,,,,,,,,,,,,,HUBER TRENADO,,,,OTH,SCHOOL BOARD,OTH,OAKLAND UNIFIED SCHOOL DISTRICT,5,,,,,S,,,,,,
